file_name,is_smile,yaw,pitch,roll,path
file0071.jpg,1,0.06585,-0.001745,-0.272369,./faces/file0071.jpg
file0072.jpg,1,-0.219664,-0.234265,-0.05229400000000001,./faces/file0072.jpg
file0073.jpg,1,0.034907,-0.005236,0.231091,./faces/file0073.jpg
file0074.jpg,1,0.278895,-0.111701,-0.126592,./faces/file0074.jpg
file0075.jpg,1,-0.014325999999999998,0.075388,0.077674,./faces/file0075.jpg
file0076.jpg,1,0.287979,0.017453,-0.046478,./faces/file0076.jpg
file0077.jpg,1,-0.132645,0.002313,0.044613,./faces/file0077.jpg
file0078.jpg,1,0.139626,0.18675,0.015288999999999999,./faces/file0078.jpg
file0079.jpg,1,-0.104156,0.038397,-0.189147,./faces/file0079.jpg
file0080.jpg,1,0.06806799999999999,0.012217,-0.020132,./faces/file0080.jpg
file0081.jpg,1,-0.032963,-0.094247,-0.070087,./faces/file0081.jpg
file0082.jpg,1,-0.588176,-0.073304,-0.21956599999999998,./faces/file0082.jpg
file0083.jpg,1,-0.466305,-0.013963,-0.320414,./faces/file0083.jpg
file0084.jpg,1,-0.139626,0.010472,-0.053752,./faces/file0084.jpg
file0085.jpg,1,-0.370942,0.253956,-0.147312,./faces/file0085.jpg
file0086.jpg,1,0.518406,0.007833,0.0,./faces/file0086.jpg
file0087.jpg,1,-0.544543,0.122173,-0.274841,./faces/file0087.jpg
file0088.jpg,1,0.001927,0.122173,0.029512,./faces/file0088.jpg
file0089.jpg,1,-0.02742,0.268781,-0.068574,./faces/file0089.jpg
file0090.jpg,1,0.109101,0.07733200000000001,0.025194,./faces/file0090.jpg
file0091.jpg,1,0.004683,0.063481,-0.06646,./faces/file0091.jpg
file0092.jpg,1,0.167552,-0.040143,-0.063033,./faces/file0092.jpg
file0093.jpg,1,0.085521,0.1213,0.067879,./faces/file0093.jpg
file0094.jpg,1,-0.010472,0.036652,0.07864199999999999,./faces/file0094.jpg
file0095.jpg,1,-0.23736500000000002,0.036652,-0.072736,./faces/file0095.jpg
file0096.jpg,1,0.220833,0.102974,0.044085,./faces/file0096.jpg
file0097.jpg,1,-0.027757,0.17380299999999999,-0.023862,./faces/file0097.jpg
file0098.jpg,1,-0.03453,0.024435,0.091846,./faces/file0098.jpg
file0099.jpg,1,0.11206600000000001,0.010679000000000001,0.07144500000000001,./faces/file0099.jpg
file0100.jpg,1,-0.031653,0.155334,-0.049068,./faces/file0100.jpg
file0101.jpg,1,-0.23387399999999997,0.020944,0.0,./faces/file0101.jpg
file0102.jpg,1,0.5235989999999999,-0.091584,0.172717,./faces/file0102.jpg
file0103.jpg,1,-0.364774,-0.0593,0.01415,./faces/file0103.jpg
file0104.jpg,1,0.065425,0.062832,0.0,./faces/file0104.jpg
file0105.jpg,1,0.21073499999999998,-0.101229,-0.08935,./faces/file0105.jpg
file0106.jpg,1,-0.045379,-0.097738,-0.07509400000000001,./faces/file0106.jpg
file0107.jpg,1,-0.140255,-0.308923,0.160966,./faces/file0107.jpg
file0108.jpg,1,0.118682,0.08203099999999999,0.091501,./faces/file0108.jpg
file0109.jpg,1,-0.010472,0.22514699999999999,0.104504,./faces/file0109.jpg
file0110.jpg,1,-0.018614,0.058276999999999995,-0.0029760000000000003,./faces/file0110.jpg
file0111.jpg,1,0.331371,0.031416,0.146189,./faces/file0111.jpg
file0112.jpg,1,0.010472,0.075049,0.027320999999999998,./faces/file0112.jpg
file0113.jpg,1,0.16057000000000002,0.0,0.03257,./faces/file0113.jpg
file0114.jpg,1,-0.091866,-0.036652,-0.004082,./faces/file0114.jpg
file0115.jpg,1,0.446804,-0.274017,-0.029931,./faces/file0115.jpg
file0116.jpg,1,-0.22165700000000002,0.144862,0.012919,./faces/file0116.jpg
file0117.jpg,1,-0.247837,0.017453,0.064924,./faces/file0117.jpg
file0118.jpg,1,0.0023309999999999997,0.107402,0.027911000000000002,./faces/file0118.jpg
file0119.jpg,1,-0.191986,0.086116,-0.088266,./faces/file0119.jpg
file0120.jpg,1,-0.031416,-0.027925,-0.043953,./faces/file0120.jpg
file0121.jpg,1,-0.19048900000000002,-0.185005,0.33182,./faces/file0121.jpg
file0122.jpg,1,-0.034907,0.036652,-0.30718,./faces/file0122.jpg
file0123.jpg,1,-0.617672,-0.25249099999999997,0.097288,./faces/file0123.jpg
file0124.jpg,1,-0.073326,-0.05585,0.042319999999999997,./faces/file0124.jpg
file0125.jpg,1,-0.049154,0.027925,-0.032333999999999995,./faces/file0125.jpg
file0126.jpg,1,0.343305,-0.027925,-0.29081799999999997,./faces/file0126.jpg
file0127.jpg,1,-0.017453,-0.024435,0.007873999999999999,./faces/file0127.jpg
file0128.jpg,1,0.366627,-0.001745,0.152134,./faces/file0128.jpg
file0129.jpg,1,0.010472,0.181514,0.042144,./faces/file0129.jpg
file0130.jpg,1,0.150098,-0.029197000000000004,0.071275,./faces/file0130.jpg
file0131.jpg,1,0.024475999999999998,-0.574293,-0.202265,./faces/file0131.jpg
file0132.jpg,1,-0.60912,-0.036652,-0.05309,./faces/file0132.jpg
file0133.jpg,1,-0.045641,0.13613599999999998,-0.018039,./faces/file0133.jpg
file0134.jpg,1,-0.421886,-0.008727,-0.098011,./faces/file0134.jpg
file0135.jpg,1,-0.08744500000000001,0.29670599999999997,-0.095419,./faces/file0135.jpg
file0136.jpg,1,0.062009,0.07091900000000001,-0.029169,./faces/file0136.jpg
file0137.jpg,1,-0.280998,0.059341,-0.215486,./faces/file0137.jpg
file0138.jpg,1,0.30697399999999997,0.364774,0.228925,./faces/file0138.jpg
file0139.jpg,1,-0.031416,0.151844,-0.10055700000000001,./faces/file0139.jpg
file0140.jpg,1,-0.056958,0.074623,-0.16849,./faces/file0140.jpg
file0141.jpg,1,-0.139626,0.005946,0.126961,./faces/file0141.jpg
file0142.jpg,1,0.0005549999999999999,0.102603,-0.071158,./faces/file0142.jpg
file0143.jpg,1,-0.027925,0.113446,-0.031467,./faces/file0143.jpg
file0144.jpg,1,0.11105899999999999,-0.15604400000000002,0.11598199999999999,./faces/file0144.jpg
file0145.jpg,1,-0.41189799999999993,-0.026180000000000002,-0.166011,./faces/file0145.jpg
file0146.jpg,1,0.075049,-0.1309,0.113962,./faces/file0146.jpg
file0147.jpg,1,-0.331613,-0.274017,0.241681,./faces/file0147.jpg
file0148.jpg,1,-0.251327,0.007834,0.08490199999999999,./faces/file0148.jpg
file0149.jpg,1,-0.18325999999999998,0.120428,-0.11570899999999999,./faces/file0149.jpg
file0150.jpg,1,-0.150098,0.034168000000000004,-0.141233,./faces/file0150.jpg
file0151.jpg,1,-0.054956,0.10013999999999999,-0.081848,./faces/file0151.jpg
file0152.jpg,1,-0.390954,-0.047124,-0.16554100000000002,./faces/file0152.jpg
file0153.jpg,1,-0.181592,0.129154,-0.036129,./faces/file0153.jpg
file0154.jpg,1,-0.597367,-0.020769,0.041073,./faces/file0154.jpg
file0155.jpg,1,-0.235619,-0.012217,-0.137678,./faces/file0155.jpg
file0156.jpg,1,0.035967,0.223402,-0.024611,./faces/file0156.jpg
file0157.jpg,1,0.21991100000000002,0.008727,0.20418499999999998,./faces/file0157.jpg
file0158.jpg,1,0.444255,0.001745,0.132551,./faces/file0158.jpg
file0159.jpg,1,-0.126386,-0.017006,0.004548,./faces/file0159.jpg
file0160.jpg,1,0.16580599999999998,-0.085521,-0.051872,./faces/file0160.jpg
file0161.jpg,1,-0.004419,0.204204,0.07130800000000001,./faces/file0161.jpg
file0162.jpg,1,-0.45902200000000004,-0.14835299999999998,0.029024,./faces/file0162.jpg
file0163.jpg,1,0.111701,0.012217,0.019605,./faces/file0163.jpg
file0164.jpg,1,0.202458,0.060024,0.13131500000000002,./faces/file0164.jpg
file0165.jpg,1,-0.082692,0.25656,-0.252786,./faces/file0165.jpg
file0166.jpg,1,0.157302,0.125664,-0.021841,./faces/file0166.jpg
file0167.jpg,1,0.319872,-0.038397,0.08478200000000001,./faces/file0167.jpg
file0168.jpg,1,0.016863,0.10820999999999999,-0.08054299999999999,./faces/file0168.jpg
file0169.jpg,1,0.017453,0.050614,-0.029256,./faces/file0169.jpg
file0170.jpg,1,0.503841,0.020944,-0.154997,./faces/file0170.jpg
file0171.jpg,1,-0.031416,0.111701,-0.11568900000000001,./faces/file0171.jpg
file0172.jpg,1,-0.006981,0.05410499999999999,-0.113096,./faces/file0172.jpg
file0173.jpg,1,0.16597,-0.122173,-0.057459,./faces/file0173.jpg
file0174.jpg,1,0.12579100000000001,0.057596,0.045301999999999995,./faces/file0174.jpg
file0175.jpg,1,-0.039087000000000004,0.141372,0.132711,./faces/file0175.jpg
file0176.jpg,1,-0.256857,0.1309,-0.025231,./faces/file0176.jpg
file0177.jpg,1,-0.209498,0.299592,0.188962,./faces/file0177.jpg
file0178.jpg,1,-0.06969500000000001,0.07451,0.03982,./faces/file0178.jpg
file0179.jpg,1,-0.375246,-0.067271,0.022531,./faces/file0179.jpg
file0180.jpg,1,0.31066900000000003,0.19024100000000002,0.24613800000000002,./faces/file0180.jpg
file0181.jpg,1,-0.041888,0.087266,-0.125624,./faces/file0181.jpg
file0182.jpg,1,-0.09991599999999999,0.066845,0.061810000000000004,./faces/file0182.jpg
file0183.jpg,1,0.043724,0.539258,0.08656,./faces/file0183.jpg
file0184.jpg,1,-0.010472,0.10962899999999999,-0.018604,./faces/file0184.jpg
file0185.jpg,1,-0.244346,0.16057000000000002,-0.18132,./faces/file0185.jpg
file0186.jpg,1,-0.033125999999999996,-0.47726899999999994,0.051783,./faces/file0186.jpg
file0187.jpg,1,0.012039,-0.405837,0.079378,./faces/file0187.jpg
file0188.jpg,1,0.14785299999999998,0.032984,0.023346000000000002,./faces/file0188.jpg
file0189.jpg,1,-0.069649,0.049407,0.105182,./faces/file0189.jpg
file0190.jpg,1,-0.083776,0.008727,-0.19739600000000002,./faces/file0190.jpg
file0191.jpg,1,-0.331613,0.013963,0.079408,./faces/file0191.jpg
file0192.jpg,1,-0.157933,0.057596,-0.007633,./faces/file0192.jpg
file0193.jpg,1,-0.08895399999999999,0.041611,0.038591,./faces/file0193.jpg
file0194.jpg,1,0.501596,-0.002618,-0.10042100000000001,./faces/file0194.jpg
file0195.jpg,1,-0.082603,-0.019199,-0.045301999999999995,./faces/file0195.jpg
file0196.jpg,1,-0.234702,0.008727,-0.041642,./faces/file0196.jpg
file0197.jpg,1,0.033017000000000005,-0.040143,-0.21954400000000002,./faces/file0197.jpg
file0198.jpg,1,0.216421,0.195477,0.01488,./faces/file0198.jpg
file0199.jpg,1,-0.637046,0.11390399999999999,0.13054300000000002,./faces/file0199.jpg
file0200.jpg,1,-0.26703499999999997,-0.005236,0.149299,./faces/file0200.jpg
file0201.jpg,1,-0.143548,0.137881,-0.003106,./faces/file0201.jpg
file0202.jpg,1,0.052360000000000004,0.0,0.08530700000000001,./faces/file0202.jpg
file0203.jpg,1,-0.665674,-0.024435,-0.11216500000000001,./faces/file0203.jpg
file0204.jpg,1,-0.060943,0.08028500000000001,-0.037783,./faces/file0204.jpg
file0205.jpg,1,-0.594449,-0.114673,-0.21018299999999998,./faces/file0205.jpg
file0206.jpg,1,-0.07053,0.038299,0.023252000000000002,./faces/file0206.jpg
file0207.jpg,1,-0.23736500000000002,0.0,-0.163687,./faces/file0207.jpg
file0208.jpg,1,0.081854,0.577704,-0.294414,./faces/file0208.jpg
file0209.jpg,1,-0.011664,0.089668,-0.162003,./faces/file0209.jpg
file0210.jpg,1,0.010611,0.041888,0.16481600000000002,./faces/file0210.jpg
file0211.jpg,1,-0.502655,-0.009563,0.035644999999999996,./faces/file0211.jpg
file0212.jpg,1,-0.078128,0.105593,0.00137,./faces/file0212.jpg
file0213.jpg,1,-0.031416,0.08028500000000001,-0.01818,./faces/file0213.jpg
file0214.jpg,1,0.470264,-0.038397,0.044959,./faces/file0214.jpg
file0215.jpg,1,0.068848,0.008727,0.204877,./faces/file0215.jpg
file0216.jpg,1,-0.204024,0.0,-0.005465,./faces/file0216.jpg
file0217.jpg,1,-0.42586,-0.05410499999999999,0.012499,./faces/file0217.jpg
file0218.jpg,1,0.544603,-0.045379,-0.055792999999999995,./faces/file0218.jpg
file0219.jpg,1,0.007377,0.052360000000000004,-0.21431599999999998,./faces/file0219.jpg
file0220.jpg,1,-0.222386,0.012217,-0.22348600000000002,./faces/file0220.jpg
file0221.jpg,1,0.031416,0.232129,0.005509,./faces/file0221.jpg
file0222.jpg,1,-0.079706,0.13176600000000002,-0.037812,./faces/file0222.jpg
file0223.jpg,1,-0.06348,0.027925,0.134864,./faces/file0223.jpg
file0224.jpg,1,0.356185,-0.059341,-0.148998,./faces/file0224.jpg
file0225.jpg,1,-0.218166,-0.013963,-0.106451,./faces/file0225.jpg
file0226.jpg,1,-0.714467,0.06765,0.06490900000000001,./faces/file0226.jpg
file0227.jpg,1,0.031416,-0.052360000000000004,-0.040471,./faces/file0227.jpg
file0228.jpg,1,0.47609799999999997,-0.13613599999999998,0.140546,./faces/file0228.jpg
file0229.jpg,1,-0.283982,-0.20594899999999997,-0.182471,./faces/file0229.jpg
file0230.jpg,1,-0.075049,0.025391999999999998,0.026006,./faces/file0230.jpg
file0231.jpg,1,-0.101229,0.036652,0.055661,./faces/file0231.jpg
file0232.jpg,1,-0.006893000000000001,-0.050263999999999996,-0.046421,./faces/file0232.jpg
file0233.jpg,1,-0.034408,0.05410499999999999,0.078597,./faces/file0233.jpg
file0234.jpg,1,0.22165700000000002,0.083776,-0.053752,./faces/file0234.jpg
file0235.jpg,1,-0.05217,0.089939,0.029403,./faces/file0235.jpg
file0236.jpg,1,-0.0399,0.055851,0.038941,./faces/file0236.jpg
file0237.jpg,1,-0.20769400000000002,0.16057000000000002,-0.025072999999999998,./faces/file0237.jpg
file0238.jpg,1,-0.05019,0.172112,-0.025472,./faces/file0238.jpg
file0239.jpg,1,0.202458,0.010472,-0.059336,./faces/file0239.jpg
file0240.jpg,1,0.153589,-0.052360000000000004,0.008241,./faces/file0240.jpg
file0241.jpg,1,-0.033498,0.019199,0.196219,./faces/file0241.jpg
file0242.jpg,1,0.191921,0.073304,-0.0047469999999999995,./faces/file0242.jpg
file0243.jpg,1,0.15708,0.076795,0.15726700000000002,./faces/file0243.jpg
file0244.jpg,1,0.3735,0.0068390000000000005,0.264737,./faces/file0244.jpg
file0245.jpg,1,-0.214842,-0.085521,-0.265207,./faces/file0245.jpg
file0246.jpg,1,0.09686499999999999,0.038193,-0.133582,./faces/file0246.jpg
file0247.jpg,1,-0.018216,0.21991100000000002,-0.008772,./faces/file0247.jpg
file0248.jpg,1,-0.05410499999999999,0.06830499999999999,0.021602,./faces/file0248.jpg
file0249.jpg,1,0.30332,-0.012217,-0.176137,./faces/file0249.jpg
file0250.jpg,1,-0.181956,-0.05585,-0.082224,./faces/file0250.jpg
file0251.jpg,1,0.13908299999999998,-0.001312,-0.21642899999999998,./faces/file0251.jpg
file0252.jpg,1,-0.017351,0.05996699999999999,-0.048506,./faces/file0252.jpg
file0253.jpg,1,-0.26529,0.033161,-0.086617,./faces/file0253.jpg
file0254.jpg,1,-0.023072,0.11693699999999999,-0.046120999999999995,./faces/file0254.jpg
file0255.jpg,1,-0.017414,0.069813,0.028217000000000002,./faces/file0255.jpg
file0256.jpg,1,0.132241,0.207285,-0.082328,./faces/file0256.jpg
file0257.jpg,1,-0.040143,0.05585,-0.017671,./faces/file0257.jpg
file0258.jpg,1,-0.08885499999999999,0.047124,-0.049191000000000006,./faces/file0258.jpg
file0259.jpg,1,-0.19024100000000002,0.019199,0.15769,./faces/file0259.jpg
file0260.jpg,1,-0.075049,0.022688999999999997,-0.116934,./faces/file0260.jpg
file0261.jpg,1,-0.031416,0.047124,-0.16309500000000002,./faces/file0261.jpg
file0262.jpg,1,-0.107456,-0.102974,-0.32612399999999997,./faces/file0262.jpg
file0263.jpg,1,-0.287979,-0.021138,0.080471,./faces/file0263.jpg
file0264.jpg,1,-0.476475,0.10538800000000001,-0.087229,./faces/file0264.jpg
file0265.jpg,1,-0.392099,-0.019214,-0.253927,./faces/file0265.jpg
file0266.jpg,1,0.09282699999999999,0.22137199999999999,-0.12800899999999998,./faces/file0266.jpg
file0267.jpg,1,0.010472,0.083776,-0.166267,./faces/file0267.jpg
file0268.jpg,1,0.351136,-0.172788,0.124355,./faces/file0268.jpg
file0269.jpg,1,-0.056285,0.089012,0.0,./faces/file0269.jpg
file0270.jpg,1,0.092067,-0.05404400000000001,0.025399,./faces/file0270.jpg
file0271.jpg,1,-0.298451,0.057596,-0.148557,./faces/file0271.jpg
file0272.jpg,1,0.15221800000000002,-0.018326,0.120565,./faces/file0272.jpg
file0273.jpg,1,0.352557,-0.16231600000000002,0.285513,./faces/file0273.jpg
file0274.jpg,1,-0.113639,0.143117,0.09581,./faces/file0274.jpg
file0275.jpg,1,0.031416,-0.178721,-0.015383,./faces/file0275.jpg
file0276.jpg,1,-0.08203099999999999,0.012217,0.002924,./faces/file0276.jpg
file0277.jpg,1,-0.095993,0.321141,0.156153,./faces/file0277.jpg
file0278.jpg,1,-0.062832,0.019199,0.068595,./faces/file0278.jpg
file0279.jpg,1,0.331613,0.052360000000000004,-0.032977,./faces/file0279.jpg
file0280.jpg,1,-0.174137,0.082089,0.093835,./faces/file0280.jpg
file0281.jpg,1,-0.755728,-0.073304,0.089314,./faces/file0281.jpg
file0282.jpg,1,0.179773,0.133276,0.030448000000000003,./faces/file0282.jpg
file0283.jpg,1,-0.095993,0.14835299999999998,0.0,./faces/file0283.jpg
file0284.jpg,1,-0.057596,0.03999,0.061954999999999996,./faces/file0284.jpg
file0285.jpg,1,-0.123918,-0.095993,0.019311000000000002,./faces/file0285.jpg
file0286.jpg,1,-0.034558,0.314159,0.165959,./faces/file0286.jpg
file0287.jpg,1,0.104801,-0.008727,-0.18196500000000002,./faces/file0287.jpg
file0288.jpg,1,-0.136438,0.10820999999999999,0.015583000000000001,./faces/file0288.jpg
file0289.jpg,1,0.16057000000000002,0.167552,-0.176642,./faces/file0289.jpg
file0290.jpg,1,0.159697,0.068945,-0.095625,./faces/file0290.jpg
file0291.jpg,1,-0.033612,-0.038426999999999996,0.20607199999999998,./faces/file0291.jpg
file0292.jpg,1,-0.032211000000000004,-0.05585,-0.061973,./faces/file0292.jpg
file0293.jpg,1,0.010472,0.298451,-0.11642999999999999,./faces/file0293.jpg
file0294.jpg,1,0.015343,0.013963,0.053171,./faces/file0294.jpg
file0295.jpg,1,-0.352557,0.099484,-0.223754,./faces/file0295.jpg
file0296.jpg,1,0.316635,-0.09698999999999999,0.27491,./faces/file0296.jpg
file0297.jpg,1,0.39619,-0.099484,0.100525,./faces/file0297.jpg
file0298.jpg,1,-0.139674,0.121999,0.174672,./faces/file0298.jpg
file0299.jpg,1,-0.306064,0.029671,-0.007353,./faces/file0299.jpg
file0300.jpg,1,-0.078167,0.045379,0.15761,./faces/file0300.jpg
file0301.jpg,1,-0.195477,-0.008727,0.01344,./faces/file0301.jpg
file0302.jpg,1,0.09773899999999999,0.10733800000000002,-0.18139,./faces/file0302.jpg
file0303.jpg,1,-0.08068,0.095993,-0.280436,./faces/file0303.jpg
file0304.jpg,1,-0.46774799999999994,0.151844,0.0,./faces/file0304.jpg
file0305.jpg,1,0.373721,0.002948,-0.0979,./faces/file0305.jpg
file0306.jpg,1,0.47822,-0.011063,0.075877,./faces/file0306.jpg
file0307.jpg,1,-0.095993,0.122173,-0.046478,./faces/file0307.jpg
file0308.jpg,1,0.11693699999999999,0.0,-0.31597,./faces/file0308.jpg
file0309.jpg,1,-0.100577,0.022688999999999997,-0.121433,./faces/file0309.jpg
file0310.jpg,1,-0.048780000000000004,0.024435,-0.163681,./faces/file0310.jpg
file0311.jpg,1,0.081774,-0.047124,-0.102034,./faces/file0311.jpg
file0312.jpg,1,-0.245423,0.017453,0.047894,./faces/file0312.jpg
file0313.jpg,1,0.001745,-0.012217,0.054192,./faces/file0313.jpg
file0314.jpg,1,-0.24609099999999998,-0.1309,0.172379,./faces/file0314.jpg
file0315.jpg,1,0.21756199999999998,0.073303,0.117782,./faces/file0315.jpg
file0316.jpg,1,0.032641,0.036652,0.0,./faces/file0316.jpg
file0317.jpg,1,-0.280998,-0.118682,0.06461599999999999,./faces/file0317.jpg
file0318.jpg,1,-0.287979,0.033161,-0.236627,./faces/file0318.jpg
file0319.jpg,1,0.128137,-0.05585,-0.0521,./faces/file0319.jpg
file0320.jpg,1,-0.371195,0.106465,-0.310515,./faces/file0320.jpg
file0321.jpg,1,-0.180231,0.036652,-0.098439,./faces/file0321.jpg
file0322.jpg,1,-0.075049,0.062832,0.040068,./faces/file0322.jpg
file0323.jpg,1,0.22626300000000002,-0.097738,-0.121163,./faces/file0323.jpg
file0324.jpg,1,0.0038950000000000005,0.12828,-0.021138999999999998,./faces/file0324.jpg
file0325.jpg,1,-0.05410499999999999,0.101229,-0.09066,./faces/file0325.jpg
file0326.jpg,1,0.123918,-0.006981,-0.027617000000000003,./faces/file0326.jpg
file0327.jpg,1,0.139626,0.035861000000000004,-0.044775,./faces/file0327.jpg
file0328.jpg,1,-0.242338,0.100357,-0.21108600000000002,./faces/file0328.jpg
file0329.jpg,1,-0.253073,-0.106465,-0.01023,./faces/file0329.jpg
file0330.jpg,1,0.007428,0.036652,0.037106,./faces/file0330.jpg
file0331.jpg,1,-0.036652,0.031416,-0.026839,./faces/file0331.jpg
file0332.jpg,1,0.275762,0.015708,0.10653199999999999,./faces/file0332.jpg
file0333.jpg,1,0.29076399999999997,0.034907,0.05135700000000001,./faces/file0333.jpg
file0334.jpg,1,-0.092503,-0.006981,0.047868,./faces/file0334.jpg
file0335.jpg,1,-0.051835,0.404916,0.030602999999999998,./faces/file0335.jpg
file0336.jpg,1,-0.059118,0.09031,0.1041,./faces/file0336.jpg
file0337.jpg,1,-0.5550149999999999,0.001745,0.073851,./faces/file0337.jpg
file0338.jpg,1,-0.22514699999999999,0.045379,0.06396900000000001,./faces/file0338.jpg
file0339.jpg,1,0.145321,0.16231600000000002,0.009934,./faces/file0339.jpg
file0340.jpg,1,0.132645,0.06806799999999999,-0.02458,./faces/file0340.jpg
